File,Red,Green,Blue
../data/ColorCast/TrainingImages/img0888.jpg,-5,-8,-27
../data/ColorCast/TrainingImages/img0889.jpg,9,4,-4
../data/ColorCast/TrainingImages/img0890.jpg,-12,30,-31
../data/ColorCast/TrainingImages/img0891.jpg,5,15,-33
../data/ColorCast/TrainingImages/img0892.jpg,-3,-39,10
../data/ColorCast/TrainingImages/img0893.jpg,34,-6,-48
../data/ColorCast/TrainingImages/img0894.jpg,-9,61,-32
../data/ColorCast/TrainingImages/img0895.jpg,26,22,5
../data/ColorCast/TrainingImages/img0896.jpg,12,10,59
../data/ColorCast/TrainingImages/img0897.jpg,15,31,60
../data/ColorCast/TrainingImages/img0898.jpg,3,-14,-24
../data/ColorCast/TrainingImages/img0899.jpg,16,2,-2
../data/ColorCast/TrainingImages/img0900.jpg,9,30,-5
../data/ColorCast/TrainingImages/img0901.jpg,44,-5,-29
../data/ColorCast/TrainingImages/img0902.jpg,13,-17,-7
../data/ColorCast/TrainingImages/img0903.jpg,26,34,-20
../data/ColorCast/TrainingImages/img0904.jpg,32,51,27
../data/ColorCast/TrainingImages/img0905.jpg,-3,31,2
../data/ColorCast/TrainingImages/img0906.jpg,4,-22,-10
../data/ColorCast/TrainingImages/img0907.jpg,-18,43,19
../data/ColorCast/TrainingImages/img0908.jpg,12,10,-17
../data/ColorCast/TrainingImages/img0909.jpg,39,7,-1
../data/ColorCast/TrainingImages/img0910.jpg,34,-24,41
../data/ColorCast/TrainingImages/img0911.jpg,-6,-35,23
../data/ColorCast/TrainingImages/img0912.jpg,-16,12,-11
../data/ColorCast/TrainingImages/img0913.jpg,18,-14,13
../data/ColorCast/TrainingImages/img0914.jpg,-9,0,13
../data/ColorCast/TrainingImages/img0915.jpg,-4,15,-25
../data/ColorCast/TrainingImages/img0916.jpg,6,-24,23
../data/ColorCast/TrainingImages/img0917.jpg,18,-7,-3
../data/ColorCast/TrainingImages/img0918.jpg,-23,8,49
../data/ColorCast/TrainingImages/img0919.jpg,4,-4,-7
../data/ColorCast/TrainingImages/img0920.jpg,-9,-7,0
../data/ColorCast/TrainingImages/img0921.jpg,21,-4,49
../data/ColorCast/TrainingImages/img0922.jpg,-21,2,6
../data/ColorCast/TrainingImages/img0923.jpg,3,0,16
../data/ColorCast/TrainingImages/img0924.jpg,-18,-21,-20
../data/ColorCast/TrainingImages/img0925.jpg,4,-19,8
../data/ColorCast/TrainingImages/img0926.jpg,-19,38,41
../data/ColorCast/TrainingImages/img0927.jpg,20,30,-16
../data/ColorCast/TrainingImages/img0928.jpg,-16,-30,0
../data/ColorCast/TrainingImages/img0929.jpg,6,7,-36
../data/ColorCast/TrainingImages/img0930.jpg,24,8,-38
../data/ColorCast/TrainingImages/img0931.jpg,-3,-7,-35
../data/ColorCast/TrainingImages/img0932.jpg,-22,52,5
../data/ColorCast/TrainingImages/img0933.jpg,-31,-4,21
../data/ColorCast/TrainingImages/img0934.jpg,-34,64,-25
../data/ColorCast/TrainingImages/img0935.jpg,-26,-15,-2
../data/ColorCast/TrainingImages/img0936.jpg,-17,50,-21
../data/ColorCast/TrainingImages/img0937.jpg,-34,7,-15
../data/ColorCast/TrainingImages/img0938.jpg,-4,-13,-24
../data/ColorCast/TrainingImages/img0939.jpg,9,11,3
../data/ColorCast/TrainingImages/img0940.jpg,-21,-1,-23
../data/ColorCast/TrainingImages/img0941.jpg,22,-19,39
../data/ColorCast/TrainingImages/img0942.jpg,5,34,31
../data/ColorCast/TrainingImages/img0943.jpg,-32,-56,30
../data/ColorCast/TrainingImages/img0944.jpg,1,27,8
../data/ColorCast/TrainingImages/img0945.jpg,-19,18,-17
../data/ColorCast/TrainingImages/img0946.jpg,17,20,14
../data/ColorCast/TrainingImages/img0947.jpg,-53,-14,-1
../data/ColorCast/TrainingImages/img0948.jpg,-4,-59,-12
../data/ColorCast/TrainingImages/img0949.jpg,29,-34,10
../data/ColorCast/TrainingImages/img0950.jpg,18,5,-14
../data/ColorCast/TrainingImages/img0951.jpg,4,12,-5
../data/ColorCast/TrainingImages/img0952.jpg,-18,-30,26
../data/ColorCast/TrainingImages/img0953.jpg,14,12,5
../data/ColorCast/TrainingImages/img0954.jpg,11,-22,35
../data/ColorCast/TrainingImages/img0955.jpg,0,21,1
../data/ColorCast/TrainingImages/img0956.jpg,-31,-10,-2
../data/ColorCast/TrainingImages/img0957.jpg,-6,22,-51
../data/ColorCast/TrainingImages/img0958.jpg,15,25,-7
../data/ColorCast/TrainingImages/img0959.jpg,23,-45,-34
../data/ColorCast/TrainingImages/img0960.jpg,-11,2,8
../data/ColorCast/TrainingImages/img0961.jpg,18,16,-12
../data/ColorCast/TrainingImages/img0962.jpg,37,-16,27
../data/ColorCast/TrainingImages/img0963.jpg,26,8,12
../data/ColorCast/TrainingImages/img0964.jpg,-18,8,26
../data/ColorCast/TrainingImages/img0965.jpg,-31,0,-8
../data/ColorCast/TrainingImages/img0966.jpg,48,-24,29
../data/ColorCast/TrainingImages/img0967.jpg,-9,6,-5
../data/ColorCast/TrainingImages/img0968.jpg,58,-44,0
../data/ColorCast/TrainingImages/img0969.jpg,-25,19,-20
../data/ColorCast/TrainingImages/img0970.jpg,24,18,-1
../data/ColorCast/TrainingImages/img0971.jpg,-23,46,17
../data/ColorCast/TrainingImages/img0972.jpg,0,8,-42
../data/ColorCast/TrainingImages/img0973.jpg,-24,16,-27
../data/ColorCast/TrainingImages/img0974.jpg,27,21,10
../data/ColorCast/TrainingImages/img0975.jpg,7,21,31
../data/ColorCast/TrainingImages/img0976.jpg,4,-29,-21
../data/ColorCast/TrainingImages/img0977.jpg,-2,-24,-22
../data/ColorCast/TrainingImages/img0978.jpg,0,-12,0
../data/ColorCast/TrainingImages/img0979.jpg,-11,12,13
../data/ColorCast/TrainingImages/img0980.jpg,-20,2,-6
../data/ColorCast/TrainingImages/img0981.jpg,-30,23,-3
../data/ColorCast/TrainingImages/img0982.jpg,24,17,-41
../data/ColorCast/TrainingImages/img0983.jpg,-12,48,21
../data/ColorCast/TrainingImages/img0984.jpg,-41,-27,10
../data/ColorCast/TrainingImages/img0985.jpg,-5,-49,31
../data/ColorCast/TrainingImages/img0986.jpg,-3,1,6
../data/ColorCast/TrainingImages/img0987.jpg,-18,-9,24
../data/ColorCast/TrainingImages/img0988.jpg,28,0,12
../data/ColorCast/TrainingImages/img0989.jpg,0,37,14
../data/ColorCast/TrainingImages/img0990.jpg,29,-38,-38
../data/ColorCast/TrainingImages/img0991.jpg,0,15,-7
../data/ColorCast/TrainingImages/img0992.jpg,-27,0,-21
../data/ColorCast/TrainingImages/img0993.jpg,-10,17,-14
../data/ColorCast/TrainingImages/img0994.jpg,-7,-4,-9
../data/ColorCast/TrainingImages/img0995.jpg,-52,3,-4
../data/ColorCast/TrainingImages/img0996.jpg,23,-22,-14
../data/ColorCast/TrainingImages/img0997.jpg,-36,-20,17
../data/ColorCast/TrainingImages/img0998.jpg,42,31,-2
../data/ColorCast/TrainingImages/img0999.jpg,-38,22,-4
../data/ColorCast/TrainingImages/img1000.jpg,-42,33,4
../data/ColorCast/TrainingImages/img1001.jpg,-5,18,32
../data/ColorCast/TrainingImages/img1002.jpg,26,-12,-14
../data/ColorCast/TrainingImages/img1003.jpg,-8,27,-23
../data/ColorCast/TrainingImages/img1004.jpg,48,3,-34
../data/ColorCast/TrainingImages/img1005.jpg,27,17,-9
../data/ColorCast/TrainingImages/img1006.jpg,-14,37,17
../data/ColorCast/TrainingImages/img1007.jpg,-13,26,-26
../data/ColorCast/TrainingImages/img1008.jpg,6,44,-6
../data/ColorCast/TrainingImages/img1009.jpg,2,10,-26
../data/ColorCast/TrainingImages/img1010.jpg,-4,39,13
../data/ColorCast/TrainingImages/img1011.jpg,21,37,15
../data/ColorCast/TrainingImages/img1012.jpg,13,46,7
../data/ColorCast/TrainingImages/img1013.jpg,18,-21,-5
../data/ColorCast/TrainingImages/img1014.jpg,24,-16,-32
../data/ColorCast/TrainingImages/img1015.jpg,-54,11,-49
../data/ColorCast/TrainingImages/img1016.jpg,-1,51,38
../data/ColorCast/TrainingImages/img1017.jpg,12,13,24
../data/ColorCast/TrainingImages/img1018.jpg,-32,-2,-28
../data/ColorCast/TrainingImages/img1019.jpg,3,-22,-4
../data/ColorCast/TrainingImages/img1020.jpg,-7,37,-13
../data/ColorCast/TrainingImages/img1021.jpg,-4,-25,-18
../data/ColorCast/TrainingImages/img1022.jpg,-24,-5,-42
../data/ColorCast/TrainingImages/img1023.jpg,-5,3,32
../data/ColorCast/TrainingImages/img1024.jpg,2,0,-14
../data/ColorCast/TrainingImages/img1025.jpg,-13,-10,-12
../data/ColorCast/TrainingImages/img1026.jpg,52,-9,-23
../data/ColorCast/TrainingImages/img1027.jpg,23,34,-12
../data/ColorCast/TrainingImages/img1028.jpg,11,28,-29
../data/ColorCast/TrainingImages/img1029.jpg,-18,18,-14
../data/ColorCast/TrainingImages/img1030.jpg,12,-3,7
../data/ColorCast/TrainingImages/img1031.jpg,-7,6,1
../data/ColorCast/TrainingImages/img1032.jpg,31,28,-7
../data/ColorCast/TrainingImages/img1033.jpg,-16,-13,11
../data/ColorCast/TrainingImages/img1034.jpg,-20,-24,15
../data/ColorCast/TrainingImages/img1035.jpg,14,39,-49
../data/ColorCast/TrainingImages/img1036.jpg,-1,29,-3
../data/ColorCast/TrainingImages/img1037.jpg,12,-43,-13
../data/ColorCast/TrainingImages/img1038.jpg,-9,-20,14
../data/ColorCast/TrainingImages/img1039.jpg,23,-4,6
../data/ColorCast/TrainingImages/img1040.jpg,-13,-2,-40
../data/ColorCast/TrainingImages/img1041.jpg,-12,-45,11
../data/ColorCast/TrainingImages/img1042.jpg,16,-42,4
../data/ColorCast/TrainingImages/img1043.jpg,14,0,-4
../data/ColorCast/TrainingImages/img1044.jpg,17,-10,1
../data/ColorCast/TrainingImages/img1045.jpg,53,55,14
../data/ColorCast/TrainingImages/img1046.jpg,37,-6,25
../data/ColorCast/TrainingImages/img1047.jpg,-24,1,-1
../data/ColorCast/TrainingImages/img1048.jpg,-27,6,0
../data/ColorCast/TrainingImages/img1049.jpg,1,-41,-6
../data/ColorCast/TrainingImages/img1050.jpg,-7,29,19
../data/ColorCast/TrainingImages/img1051.jpg,-9,-3,15
../data/ColorCast/TrainingImages/img1052.jpg,-10,5,-37
../data/ColorCast/TrainingImages/img1053.jpg,-55,25,8
../data/ColorCast/TrainingImages/img1054.jpg,-50,-44,-44
../data/ColorCast/TrainingImages/img1055.jpg,-26,-10,23
../data/ColorCast/TrainingImages/img1056.jpg,-3,12,15
../data/ColorCast/TrainingImages/img1057.jpg,-4,16,-7
../data/ColorCast/TrainingImages/img1058.jpg,10,-14,38
../data/ColorCast/TrainingImages/img1059.jpg,-20,-2,54
../data/ColorCast/TrainingImages/img1060.jpg,-23,-35,-5
../data/ColorCast/TrainingImages/img1061.jpg,-10,17,5
../data/ColorCast/TrainingImages/img1062.jpg,1,52,-25
../data/ColorCast/TrainingImages/img1063.jpg,-2,-4,15
../data/ColorCast/TrainingImages/img1064.jpg,-32,28,-18
../data/ColorCast/TrainingImages/img1065.jpg,66,30,-13
../data/ColorCast/TrainingImages/img1066.jpg,20,-8,4
../data/ColorCast/TrainingImages/img1067.jpg,20,23,14
../data/ColorCast/TrainingImages/img1068.jpg,-1,8,5
../data/ColorCast/TrainingImages/img1069.jpg,0,29,-14
../data/ColorCast/TrainingImages/img1070.jpg,-50,1,-5
../data/ColorCast/TrainingImages/img1071.jpg,2,8,-11
../data/ColorCast/TrainingImages/img1072.jpg,-5,17,-10
../data/ColorCast/TrainingImages/img1073.jpg,5,16,55
../data/ColorCast/TrainingImages/img1074.jpg,-19,-26,3
../data/ColorCast/TrainingImages/img1075.jpg,15,-30,-63
../data/ColorCast/TrainingImages/img1076.jpg,10,19,40
../data/ColorCast/TrainingImages/img1077.jpg,-34,1,20
../data/ColorCast/TrainingImages/img1078.jpg,7,-23,1
../data/ColorCast/TrainingImages/img1079.jpg,9,-2,28
../data/ColorCast/TrainingImages/img1080.jpg,-15,-4,7
../data/ColorCast/TrainingImages/img1081.jpg,-2,55,15
../data/ColorCast/TrainingImages/img1082.jpg,-27,33,36
../data/ColorCast/TrainingImages/img1083.jpg,-27,30,0
../data/ColorCast/TrainingImages/img1084.jpg,41,23,-16
../data/ColorCast/TrainingImages/img1085.jpg,2,27,23
../data/ColorCast/TrainingImages/img1086.jpg,34,37,30
../data/ColorCast/TrainingImages/img1087.jpg,1,3,-27
../data/ColorCast/TrainingImages/img1088.jpg,-11,-18,37
../data/ColorCast/TrainingImages/img1089.jpg,-17,18,-16
../data/ColorCast/TrainingImages/img1090.jpg,7,2,-22
../data/ColorCast/TrainingImages/img1091.jpg,-12,25,7
../data/ColorCast/TrainingImages/img1092.jpg,26,21,12
../data/ColorCast/TrainingImages/img1093.jpg,-14,-29,-29
../data/ColorCast/TrainingImages/img1094.jpg,17,3,24
../data/ColorCast/TrainingImages/img1095.jpg,-24,34,7
../data/ColorCast/TrainingImages/img1096.jpg,-38,0,12
../data/ColorCast/TrainingImages/img1097.jpg,-9,10,7
../data/ColorCast/TrainingImages/img1098.jpg,23,17,-16
../data/ColorCast/TrainingImages/img1099.jpg,6,29,-43
../data/ColorCast/TrainingImages/img1100.jpg,15,38,-28
../data/ColorCast/TrainingImages/img1101.jpg,12,6,23
../data/ColorCast/TrainingImages/img1102.jpg,10,-7,-56
../data/ColorCast/TrainingImages/img1103.jpg,2,-11,-19
../data/ColorCast/TrainingImages/img1104.jpg,-33,17,5
../data/ColorCast/TrainingImages/img1105.jpg,11,2,-38
../data/ColorCast/TrainingImages/img1106.jpg,-23,33,-22
../data/ColorCast/TrainingImages/img1107.jpg,24,-12,-5
../data/ColorCast/TrainingImages/img1108.jpg,14,19,29
../data/ColorCast/TrainingImages/img1109.jpg,9,1,-6
../data/ColorCast/TrainingImages/img1110.jpg,-13,34,3
../data/ColorCast/TrainingImages/img1111.jpg,35,0,-9
../data/ColorCast/TrainingImages/img1112.jpg,11,57,33
../data/ColorCast/TrainingImages/img1113.jpg,-6,-54,-6
../data/ColorCast/TrainingImages/img1114.jpg,26,-28,-13
../data/ColorCast/TrainingImages/img1115.jpg,42,-13,-1
../data/ColorCast/TrainingImages/img1116.jpg,-5,-14,-45
../data/ColorCast/TrainingImages/img1117.jpg,-8,-1,-14
../data/ColorCast/TrainingImages/img1118.jpg,29,0,-12
../data/ColorCast/TrainingImages/img1119.jpg,-28,8,-2
../data/ColorCast/TrainingImages/img1120.jpg,6,41,-32
../data/ColorCast/TrainingImages/img1121.jpg,15,-5,-9
../data/ColorCast/TrainingImages/img1122.jpg,-9,-12,-17
../data/ColorCast/TrainingImages/img1123.jpg,-5,8,-7
../data/ColorCast/TrainingImages/img1124.jpg,-7,-3,14
../data/ColorCast/TrainingImages/img1125.jpg,8,25,2
../data/ColorCast/TrainingImages/img1126.jpg,12,2,-8
../data/ColorCast/TrainingImages/img1127.jpg,-38,-34,-31
../data/ColorCast/TrainingImages/img1128.jpg,1,-17,-9
../data/ColorCast/TrainingImages/img1129.jpg,-36,5,1
../data/ColorCast/TrainingImages/img1130.jpg,54,17,19
../data/ColorCast/TrainingImages/img1131.jpg,41,11,-11
../data/ColorCast/TrainingImages/img1132.jpg,4,-4,4
../data/ColorCast/TrainingImages/img1133.jpg,41,32,-2
../data/ColorCast/TrainingImages/img1134.jpg,-51,30,-33
../data/ColorCast/TrainingImages/img1135.jpg,-48,16,11
../data/ColorCast/TrainingImages/img1136.jpg,17,8,-32
../data/ColorCast/TrainingImages/img1137.jpg,7,22,-12
../data/ColorCast/TrainingImages/img1138.jpg,-6,6,16
../data/ColorCast/TrainingImages/img1139.jpg,11,-33,3
../data/ColorCast/TrainingImages/img1140.jpg,-8,14,3
../data/ColorCast/TrainingImages/img1141.jpg,-18,-34,-61
../data/ColorCast/TrainingImages/img1142.jpg,-15,1,2
../data/ColorCast/TrainingImages/img1143.jpg,19,-1,22
../data/ColorCast/TrainingImages/img1144.jpg,33,0,-18
../data/ColorCast/TrainingImages/img1145.jpg,-10,24,12
../data/ColorCast/TrainingImages/img1146.jpg,-19,13,-4
../data/ColorCast/TrainingImages/img1147.jpg,-16,9,11
../data/ColorCast/TrainingImages/img1148.jpg,12,35,4
../data/ColorCast/TrainingImages/img1149.jpg,-5,14,-14
../data/ColorCast/TrainingImages/img1150.jpg,14,-24,-9
../data/ColorCast/TrainingImages/img1151.jpg,-39,-1,40
../data/ColorCast/TrainingImages/img1152.jpg,-16,14,26
../data/ColorCast/TrainingImages/img1153.jpg,-30,7,-10
../data/ColorCast/TrainingImages/img1154.jpg,-24,30,-17
../data/ColorCast/TrainingImages/img1155.jpg,-19,36,-8
../data/ColorCast/TrainingImages/img1156.jpg,-9,21,-21
../data/ColorCast/TrainingImages/img1157.jpg,21,-15,40
../data/ColorCast/TrainingImages/img1158.jpg,13,-37,-34
../data/ColorCast/TrainingImages/img1159.jpg,10,-39,-33
../data/ColorCast/TrainingImages/img1160.jpg,14,10,-17
../data/ColorCast/TrainingImages/img1161.jpg,10,9,28
../data/ColorCast/TrainingImages/img1162.jpg,-26,-24,-17
../data/ColorCast/TrainingImages/img1163.jpg,12,-2,-17
../data/ColorCast/TrainingImages/img1164.jpg,-18,1,-9
../data/ColorCast/TrainingImages/img1165.jpg,8,-31,9
../data/ColorCast/TrainingImages/img1166.jpg,-8,-2,18
../data/ColorCast/TrainingImages/img1167.jpg,-11,-36,0
../data/ColorCast/TrainingImages/img1168.jpg,4,-25,-20
../data/ColorCast/TrainingImages/img1169.jpg,10,15,-4
../data/ColorCast/TrainingImages/img1170.jpg,-3,-6,-23
../data/ColorCast/TrainingImages/img1171.jpg,33,14,-10
../data/ColorCast/TrainingImages/img1172.jpg,-12,-32,-29
../data/ColorCast/TrainingImages/img1173.jpg,6,6,10
../data/ColorCast/TrainingImages/img1174.jpg,-27,6,8
../data/ColorCast/TrainingImages/img1175.jpg,52,-18,-40
../data/ColorCast/TrainingImages/img1176.jpg,30,4,-21
../data/ColorCast/TrainingImages/img1177.jpg,-18,-10,24
../data/ColorCast/TrainingImages/img1178.jpg,-21,43,9
../data/ColorCast/TrainingImages/img1179.jpg,-47,1,10
../data/ColorCast/TrainingImages/img1180.jpg,21,62,22
../data/ColorCast/TrainingImages/img1181.jpg,10,18,8
../data/ColorCast/TrainingImages/img1182.jpg,-38,-26,-25
../data/ColorCast/TrainingImages/img1183.jpg,24,-6,-14
../data/ColorCast/TrainingImages/img1184.jpg,14,-15,16
../data/ColorCast/TrainingImages/img1185.jpg,11,-15,-8
../data/ColorCast/TrainingImages/img1186.jpg,-53,-4,-38
../data/ColorCast/TrainingImages/img1187.jpg,-34,4,-9
../data/ColorCast/TrainingImages/img1188.jpg,-12,19,33
../data/ColorCast/TrainingImages/img1189.jpg,11,59,1
../data/ColorCast/TrainingImages/img1190.jpg,6,3,4
../data/ColorCast/TrainingImages/img1191.jpg,-49,-31,-20
../data/ColorCast/TrainingImages/img1192.jpg,24,59,11
../data/ColorCast/TrainingImages/img1193.jpg,-28,22,-11
../data/ColorCast/TrainingImages/img1194.jpg,0,8,17
../data/ColorCast/TrainingImages/img1195.jpg,38,-16,-7
../data/ColorCast/TrainingImages/img1196.jpg,2,-27,3
../data/ColorCast/TrainingImages/img1197.jpg,-17,25,-16
../data/ColorCast/TrainingImages/img1198.jpg,7,-10,33
../data/ColorCast/TrainingImages/img1199.jpg,44,-21,-39
../data/ColorCast/TrainingImages/img1200.jpg,-18,-1,-21
../data/ColorCast/TrainingImages/img1201.jpg,3,-23,-13
../data/ColorCast/TrainingImages/img1202.jpg,17,-19,8
../data/ColorCast/TrainingImages/img1203.jpg,2,-18,-45
../data/ColorCast/TrainingImages/img1204.jpg,-5,-13,-8
../data/ColorCast/TrainingImages/img1205.jpg,20,4,50
../data/ColorCast/TrainingImages/img1206.jpg,-11,-15,-28
../data/ColorCast/TrainingImages/img1207.jpg,33,-1,-15
../data/ColorCast/TrainingImages/img1208.jpg,-13,13,-38
../data/ColorCast/TrainingImages/img1209.jpg,12,-38,1
../data/ColorCast/TrainingImages/img1210.jpg,-41,4,14
../data/ColorCast/TrainingImages/img1211.jpg,24,17,28
../data/ColorCast/TrainingImages/img1212.jpg,29,27,-37
../data/ColorCast/TrainingImages/img1213.jpg,41,-1,-20
../data/ColorCast/TrainingImages/img1214.jpg,12,11,-5
../data/ColorCast/TrainingImages/img1215.jpg,17,-23,-19
../data/ColorCast/TrainingImages/img1216.jpg,-9,-23,28
../data/ColorCast/TrainingImages/img1217.jpg,25,-16,-6
../data/ColorCast/TrainingImages/img1218.jpg,-4,-20,-38
../data/ColorCast/TrainingImages/img1219.jpg,-2,3,-31
../data/ColorCast/TrainingImages/img1220.jpg,-31,24,21
../data/ColorCast/TrainingImages/img1221.jpg,-41,42,-5
../data/ColorCast/TrainingImages/img1222.jpg,11,1,-13
../data/ColorCast/TrainingImages/img1223.jpg,-8,4,40
../data/ColorCast/TrainingImages/img1224.jpg,22,-13,13
../data/ColorCast/TrainingImages/img1225.jpg,-23,-78,-6
../data/ColorCast/TrainingImages/img1226.jpg,19,-10,-26
../data/ColorCast/TrainingImages/img1227.jpg,-14,20,25
../data/ColorCast/TrainingImages/img1228.jpg,11,-37,24
../data/ColorCast/TrainingImages/img1229.jpg,-2,-41,12
../data/ColorCast/TrainingImages/img1230.jpg,19,-6,-16
../data/ColorCast/TrainingImages/img1231.jpg,37,-48,26
../data/ColorCast/TrainingImages/img1232.jpg,8,-16,5
../data/ColorCast/TrainingImages/img1233.jpg,6,-53,17
../data/ColorCast/TrainingImages/img1234.jpg,-70,1,-32
../data/ColorCast/TrainingImages/img1235.jpg,18,21,-22
../data/ColorCast/TrainingImages/img1236.jpg,19,30,-7
../data/ColorCast/TrainingImages/img1237.jpg,-21,18,26
../data/ColorCast/TrainingImages/img1238.jpg,12,-7,-4
../data/ColorCast/TrainingImages/img1239.jpg,-43,-14,-2
../data/ColorCast/TrainingImages/img1240.jpg,-12,12,-7
../data/ColorCast/TrainingImages/img1241.jpg,15,7,37
../data/ColorCast/TrainingImages/img1242.jpg,-19,49,15
../data/ColorCast/TrainingImages/img1243.jpg,-39,-12,-13
../data/ColorCast/TrainingImages/img1244.jpg,-37,18,34
../data/ColorCast/TrainingImages/img1245.jpg,28,15,-24
../data/ColorCast/TrainingImages/img1246.jpg,-18,0,-33
../data/ColorCast/TrainingImages/img1247.jpg,4,5,24
../data/ColorCast/TrainingImages/img1248.jpg,42,22,-36
../data/ColorCast/TrainingImages/img1249.jpg,35,-18,17
../data/ColorCast/TrainingImages/img1250.jpg,6,19,-2
../data/ColorCast/TrainingImages/img1251.jpg,-24,16,-3
../data/ColorCast/TrainingImages/img1252.jpg,-15,5,34
../data/ColorCast/TrainingImages/img1253.jpg,-39,12,28
../data/ColorCast/TrainingImages/img1254.jpg,28,-18,1
../data/ColorCast/TrainingImages/img1255.jpg,26,-34,25
../data/ColorCast/TrainingImages/img1256.jpg,-5,6,-5
../data/ColorCast/TrainingImages/img1257.jpg,44,41,-3
../data/ColorCast/TrainingImages/img1258.jpg,51,28,-10
../data/ColorCast/TrainingImages/img1259.jpg,25,3,7
../data/ColorCast/TrainingImages/img1260.jpg,-41,44,-1
../data/ColorCast/TrainingImages/img1261.jpg,33,16,-44
../data/ColorCast/TrainingImages/img1262.jpg,20,-4,-15
../data/ColorCast/TrainingImages/img1263.jpg,13,5,-3
../data/ColorCast/TrainingImages/img1264.jpg,-27,-25,-1
../data/ColorCast/TrainingImages/img1265.jpg,25,-25,20
../data/ColorCast/TrainingImages/img1266.jpg,4,4,46
../data/ColorCast/TrainingImages/img1267.jpg,42,12,-14
../data/ColorCast/TrainingImages/img1268.jpg,63,24,-29
../data/ColorCast/TrainingImages/img1269.jpg,1,-29,-28
../data/ColorCast/TrainingImages/img1270.jpg,23,-13,-22
../data/ColorCast/TrainingImages/img1271.jpg,-1,-32,33
../data/ColorCast/TrainingImages/img1272.jpg,-5,9,32
../data/ColorCast/TrainingImages/img1273.jpg,-52,-13,-16
../data/ColorCast/TrainingImages/img1274.jpg,-8,-4,-28
../data/ColorCast/TrainingImages/img1275.jpg,10,-28,-38
../data/ColorCast/TrainingImages/img1276.jpg,-4,-9,42
../data/ColorCast/TrainingImages/img1277.jpg,41,-21,8
../data/ColorCast/TrainingImages/img1278.jpg,3,-32,26
../data/ColorCast/TrainingImages/img1279.jpg,16,-13,16
../data/ColorCast/TrainingImages/img1280.jpg,12,-12,2
../data/ColorCast/TrainingImages/img1281.jpg,-16,11,-30
../data/ColorCast/TrainingImages/img1282.jpg,17,-18,20
../data/ColorCast/TrainingImages/img1283.jpg,-34,10,21
../data/ColorCast/TrainingImages/img1284.jpg,-1,-23,-8
../data/ColorCast/TrainingImages/img1285.jpg,-18,4,1
../data/ColorCast/TrainingImages/img1286.jpg,1,19,-27
../data/ColorCast/TrainingImages/img1287.jpg,-19,-22,-28
../data/ColorCast/TrainingImages/img1288.jpg,-32,35,9
../data/ColorCast/TrainingImages/img1289.jpg,-33,-26,-18
../data/ColorCast/TrainingImages/img1290.jpg,23,-3,1
../data/ColorCast/TrainingImages/img1291.jpg,1,-12,-22
../data/ColorCast/TrainingImages/img1292.jpg,-26,45,18
../data/ColorCast/TrainingImages/img1293.jpg,29,19,-27
../data/ColorCast/TrainingImages/img1294.jpg,-22,23,-13
../data/ColorCast/TrainingImages/img1295.jpg,-30,31,-38
../data/ColorCast/TrainingImages/img1296.jpg,-7,-39,-30
../data/ColorCast/TrainingImages/img1297.jpg,-26,-2,1
../data/ColorCast/TrainingImages/img1298.jpg,-17,14,1
../data/ColorCast/TrainingImages/img1299.jpg,16,-8,-34
../data/ColorCast/TrainingImages/img1300.jpg,28,-14,2
../data/ColorCast/TrainingImages/img1301.jpg,28,32,-3
../data/ColorCast/TrainingImages/img1302.jpg,14,4,25
../data/ColorCast/TrainingImages/img1303.jpg,-19,-7,7
../data/ColorCast/TrainingImages/img1304.jpg,-9,15,5
../data/ColorCast/TrainingImages/img1305.jpg,3,-26,4
../data/ColorCast/TrainingImages/img1306.jpg,4,27,11
../data/ColorCast/TrainingImages/img1307.jpg,18,-16,34
../data/ColorCast/TrainingImages/img1308.jpg,11,-39,11
../data/ColorCast/TrainingImages/img1309.jpg,-9,-29,5
../data/ColorCast/TrainingImages/img1310.jpg,-38,-40,17
../data/ColorCast/TrainingImages/img1311.jpg,-31,-14,-10
../data/ColorCast/TrainingImages/img1312.jpg,28,8,-29
../data/ColorCast/TrainingImages/img1313.jpg,-14,-16,-20
../data/ColorCast/TrainingImages/img1314.jpg,27,-34,25
../data/ColorCast/TrainingImages/img1315.jpg,29,-21,13
../data/ColorCast/TrainingImages/img1316.jpg,10,1,12
../data/ColorCast/TrainingImages/img1317.jpg,36,19,17
../data/ColorCast/TrainingImages/img1318.jpg,-7,-8,-21
../data/ColorCast/TrainingImages/img1319.jpg,-14,28,-19
../data/ColorCast/TrainingImages/img1320.jpg,-46,-14,25
../data/ColorCast/TrainingImages/img1321.jpg,-33,35,25
../data/ColorCast/TrainingImages/img1322.jpg,-22,-21,48
../data/ColorCast/TrainingImages/img1323.jpg,-24,3,8
../data/ColorCast/TrainingImages/img1324.jpg,4,9,-1
../data/ColorCast/TrainingImages/img1325.jpg,1,-15,-7
../data/ColorCast/TrainingImages/img1326.jpg,19,-17,27
../data/ColorCast/TrainingImages/img1327.jpg,24,32,5
../data/ColorCast/TrainingImages/img1328.jpg,-54,21,6
../data/ColorCast/TrainingImages/img1329.jpg,27,-18,36
../data/ColorCast/TrainingImages/img1330.jpg,-16,-15,-16
../data/ColorCast/TrainingImages/img1331.jpg,-8,-24,2
